filename,width,height,class,xmin,ymin,xmax,ymax
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,1,877,442,1063
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,713,718,1291,964
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,1,418,370,570
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,1168,257,1539,391
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,752,314,1127,454
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,1366,73,1600,167
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,1119,108,1398,208
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,594,164,874,270
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,204,206,481,316
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,810,14,1019,103
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,548,38,762,132
72c7235fb1ebf99ef65e26e1f8bebeea,1600,1063,F22,87,80,300,178
