filename,width,height,class,xmin,ymin,xmax,ymax
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,2684,1834,2893,1966
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,2606,1579,2819,1712
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,2535,1316,2751,1452
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,2188,1416,2402,1552
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,2019,1083,2239,1230
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,2401,933,2625,1077
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,2340,708,2574,868
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,1982,815,2205,960
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,713,2495,906,2621
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,1072,2104,1273,2237
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,907,1896,1108,2026
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,1442,1957,1645,2084
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,1384,1752,1589,1884
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,1403,1231,1616,1372
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,1338,1006,1552,1153
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,874,1123,1085,1267
66cae2d497dbfa9c1e3264295b3f6f22,3648,2736,JAS39,522,1189,732,1331
