filename,width,height,class,xmin,ymin,xmax,ymax
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F16,17,377,228,473
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F16,190,359,484,466
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F16,265,300,531,400
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F16,445,367,817,486
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F16,501,277,833,389
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F16,540,225,847,332
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F18,736,147,881,192
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F18,850,141,1027,186
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F18,993,124,1184,172
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F18,873,84,1027,127
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F18,1022,75,1185,121
ea8de024d4aae6fb15aaaa797263d7ad,1200,630,F18,1010,26,1186,70
