filename,width,height,class,xmin,ymin,xmax,ymax
2573193c75826e2067d2f756bd188e92,1200,856,V22,128,548,709,745
2573193c75826e2067d2f756bd188e92,1200,856,V22,129,425,724,602
2573193c75826e2067d2f756bd188e92,1200,856,V22,142,364,720,504
2573193c75826e2067d2f756bd188e92,1200,856,V22,184,251,677,379
2573193c75826e2067d2f756bd188e92,1200,856,V22,152,304,715,441
2573193c75826e2067d2f756bd188e92,1200,856,V22,214,202,663,319
2573193c75826e2067d2f756bd188e92,1200,856,V22,198,152,678,268
2573193c75826e2067d2f756bd188e92,1200,856,V22,243,91,620,212
2573193c75826e2067d2f756bd188e92,1200,856,V22,858,427,1200,618
2573193c75826e2067d2f756bd188e92,1200,856,V22,900,551,1200,757
