filename,width,height,class,xmin,ymin,xmax,ymax
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,403,125,513,266
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,289,175,403,318
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,251,274,378,413
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,212,364,328,511
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,398,313,581,424
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,389,436,575,546
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,189,476,309,623
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,183,593,302,741
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,185,718,319,866
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,323,915,440,1016
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,487,965,700,1016
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,505,881,720,978
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,498,797,720,896
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F18,324,781,512,901
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,E2,195,872,319,1016
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F35,395,554,563,653
3702a7eb4c70d122bf5a2d2515bc6753,720,1016,F35,428,660,585,776
