filename,width,height,class,xmin,ymin,xmax,ymax
be9a97b5bcefc885cf151df79b4db560,1024,677,F14,281,123,467,218
be9a97b5bcefc885cf151df79b4db560,1024,677,F14,278,278,459,370
be9a97b5bcefc885cf151df79b4db560,1024,677,F14,552,379,732,466
be9a97b5bcefc885cf151df79b4db560,1024,677,F14,766,343,946,430
be9a97b5bcefc885cf151df79b4db560,1024,677,F18,75,165,236,243
be9a97b5bcefc885cf151df79b4db560,1024,677,F18,72,311,231,387
be9a97b5bcefc885cf151df79b4db560,1024,677,F18,574,546,726,615
be9a97b5bcefc885cf151df79b4db560,1024,677,F18,783,489,937,559
be9a97b5bcefc885cf151df79b4db560,1024,677,F18,766,222,938,306
be9a97b5bcefc885cf151df79b4db560,1024,677,F18,559,231,731,314
be9a97b5bcefc885cf151df79b4db560,1024,677,F18,505,98,680,185
be9a97b5bcefc885cf151df79b4db560,1024,677,F18,756,83,935,172
