filename,width,height,class,xmin,ymin,xmax,ymax
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,1244,285,1350,427
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,1094,745,1220,849
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,915,716,1042,823
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,738,687,867,791
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,561,658,687,759
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,383,631,511,732
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,206,600,331,704
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,1050,1090,1156,1220
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,875,1061,981,1190
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,700,1034,802,1163
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,517,1002,626,1133
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,342,973,446,1103
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,166,948,270,1077
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,977,1467,1105,1572
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,799,1440,927,1544
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,623,1411,750,1514
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,445,1381,572,1486
b8fc895e57f63f23349998ad9a7cb31e,2436,1606,F18,267,1353,395,1458
