filename,width,height,class,xmin,ymin,xmax,ymax
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,258,492,819,875
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,653,396,964,589
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,81,388,393,582
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,8,348,220,476
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,430,355,642,480
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,862,360,1075,486
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,738,325,869,399
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,602,336,765,429
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,474,327,604,395
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,307,340,470,425
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,211,318,341,392
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,314,305,405,352
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,375,316,480,373
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,580,317,688,375
d4de686511f6a8ab17416672def2bc8a,1080,1080,Mirage2000,695,308,779,359
