filename,width,height,class,xmin,ymin,xmax,ymax
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,B52,1683,1139,3139,1514
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,F18,3698,2986,4491,3190
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,F18,3863,2660,4572,2846
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,F18,3175,2449,3918,2640
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,F18,3414,2148,4042,2324
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,F18,2810,2150,3520,2323
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,F18,4490,1455,4999,1600
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,F18,3869,1499,4400,1637
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,F18,3528,1058,4041,1191
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,F18,4001,1076,4463,1204
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,F18,4401,1079,4880,1196
bca331fb1eadbc15207b474c01c0a1f5,6720,4480,E2,5305,1224,5878,1399
