filename,width,height,class,xmin,ymin,xmax,ymax
d3e17196548f36c634e52e1fa48b5812,1080,1080,Tornado,26,283,104,310
d3e17196548f36c634e52e1fa48b5812,1080,1080,Tornado,962,279,1037,307
d3e17196548f36c634e52e1fa48b5812,1080,1080,AV8B,902,271,954,289
d3e17196548f36c634e52e1fa48b5812,1080,1080,AV8B,93,272,145,292
d3e17196548f36c634e52e1fa48b5812,1080,1080,EF2000,158,253,218,277
d3e17196548f36c634e52e1fa48b5812,1080,1080,EF2000,800,249,861,273
d3e17196548f36c634e52e1fa48b5812,1080,1080,F18,718,245,786,266
d3e17196548f36c634e52e1fa48b5812,1080,1080,F18,235,239,303,261
d3e17196548f36c634e52e1fa48b5812,1080,1080,JAS39,296,222,344,243
d3e17196548f36c634e52e1fa48b5812,1080,1080,JAS39,643,224,691,244
d3e17196548f36c634e52e1fa48b5812,1080,1080,A400M,425,179,656,244
