filename,width,height,class,xmin,ymin,xmax,ymax
54f39ec916139bba1f9914fceda497e5,1000,563,A400M,377,30,623,255
54f39ec916139bba1f9914fceda497e5,1000,563,JAS39,599,203,648,274
54f39ec916139bba1f9914fceda497e5,1000,563,JAS39,255,232,302,298
54f39ec916139bba1f9914fceda497e5,1000,563,F18,207,291,270,361
54f39ec916139bba1f9914fceda497e5,1000,563,F18,670,272,738,348
54f39ec916139bba1f9914fceda497e5,1000,563,EF2000,745,340,805,401
54f39ec916139bba1f9914fceda497e5,1000,563,EF2000,148,359,201,415
54f39ec916139bba1f9914fceda497e5,1000,563,AV8B,97,419,139,464
54f39ec916139bba1f9914fceda497e5,1000,563,AV8B,833,411,882,461
54f39ec916139bba1f9914fceda497e5,1000,563,Tornado,888,472,957,525
54f39ec916139bba1f9914fceda497e5,1000,563,Tornado,45,457,101,509
