filename,width,height,class,xmin,ymin,xmax,ymax
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,1714,1000,1758,1043
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,1743,924,1788,970
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,1775,851,1823,902
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,1816,765,1866,819
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,1859,644,1912,705
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,1747,647,1799,708
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,1638,650,1690,711
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,2166,1035,2209,1078
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,2072,946,2117,993
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,2262,970,2308,1016
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,2269,867,2316,916
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,2079,844,2126,895
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,2081,729,2131,785
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,2184,634,2236,694
aef371309e5d20f481de5e56b7a62ed2,4031,2687,EF2000,2280,747,2330,802
