filename,width,height,class,xmin,ymin,xmax,ymax
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,463,527,516,564
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,370,549,424,586
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,302,566,356,603
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,241,558,295,595
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,175,546,229,583
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,190,299,236,327
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,248,298,294,327
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,314,299,360,328
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,400,285,446,313
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,461,273,507,301
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,211,166,252,190
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,284,172,326,196
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,334,176,377,201
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,386,166,429,192
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,460,141,501,166
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,237,53,274,73
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,303,51,340,72
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,346,51,383,72
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,404,42,442,63
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,460,33,497,53
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,111,877,176,926
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,199,885,264,935
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,286,895,352,945
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,373,871,438,920
7b3e12655ac495e1573f7e336b00948a,736,1020,F117,479,845,544,893
