filename,width,height,class,xmin,ymin,xmax,ymax
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,EF2000,261,462,430,615
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,EF2000,60,394,225,534
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,B52,470,409,1359,953
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,F16,1398,399,1544,538
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,F16,1553,305,1697,439
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,F16,1495,255,1600,343
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,F16,1333,292,1438,385
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,F16,1215,338,1321,433
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,F16,1123,372,1232,469
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,JAS39,446,318,539,404
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,JAS39,332,275,422,356
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,JAS39,228,221,317,302
83b29c706ffd59cceecd1b2bdcba5af3,1800,1200,JAS39,101,175,188,252
