filename,width,height,class,xmin,ymin,xmax,ymax
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,29,942,159,1011
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,124,819,255,890
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,331,897,461,966
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,861,850,983,919
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,1105,860,1218,925
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,1215,827,1331,898
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,1438,452,1562,534
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,1338,612,1459,689
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,1152,324,1282,411
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,993,522,1123,598
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,959,647,1079,723
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,335,611,466,688
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,542,681,672,756
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,569,538,701,611
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,395,463,530,543
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,437,224,575,316
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,519,85,662,177
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,693,332,824,416
f5f01d44ecd56b5b3253eb35c266870e,1600,1050,F14,726,167,863,259
